,id,pair,cue,target,cond,guess,phase,corr,corr_g,c2t,c2g,t2g,finguess,intrusions
513,8,34,notes,stair,1,work,2,0,0.0,0.05721494,0.22594602406024933,0.16359937191009521,essay,0.0
514,8,35,bun,lake,1,food,2,0,1.0,0.08999329,0.26020148396492004,0.2766031324863434,food,0.0
515,8,36,agony,hound,0,,2,0,,0.2622713,,,,
516,8,37,tug,vote,1,pull,2,0,1.0,0.0065951585,0.4671967923641205,0.280871719121933,pull,0.0
517,8,38,wood,fear,0,,2,0,,0.18111432,,,,
518,8,39,yearn,cards,1,want,2,0,1.0,0.06786431,0.44062110781669617,0.2961735725402832,want,0.0
519,8,40,pork,beef,1,food,2,1,0.0,0.84590256,0.5339496731758118,0.5378799438476562,,0.0
520,8,41,prism,hurry,1,shape,2,0,0.0,-0.036625378,0.3668079376220703,0.1775583177804947,up,0.0
521,8,42,tired,bored,0,,1,0,,0.7057688,,,,
522,8,43,yolk,money,0,,2,0,,0.015234128,,,,
523,8,44,slurp,west,1,drink,2,0,1.0,-0.084954344,0.4011031985282898,0.16327275335788727,drink,0.0
524,8,45,rude,dish,1,attitude,2,0,0.0,0.18629928,0.5247722268104553,0.19200488924980164,dip,0.0
525,8,46,doze,plus,0,,2,0,,0.020389317,,,,
526,8,47,heavy,duty,1,box,2,1,0.0,0.492564,0.3029159903526306,0.2612348198890686,,0.0
527,8,48,seize,bee,0,,2,0,,0.08214486,,,,
528,8,49,town,god,0,,2,0,,0.2290586,,,,
529,8,50,last,day,0,,2,0,,0.6838184,,,,
530,8,51,force,happy,1,need,2,0,0.0,0.26116312,0.4457397758960724,0.5313257575035095,want,0.0
531,8,52,task,alone,0,,2,0,,0.3995754,,,,
532,8,53,scarf,silk,1,cold,2,1,0.0,0.63188416,0.2506667673587799,0.21616999804973602,,0.0
533,8,54,pack,full,1,trip,2,0,0.0,0.40528598,0.27534133195877075,0.2892288267612457,school,0.0
534,8,55,going,there,0,,2,1,,0.7492553,,,,
535,8,56,honor,month,1,friend,2,0,0.0,0.26787153,0.3826873302459717,0.34493574500083923,,0.0
536,8,57,gin,sharp,0,,2,0,,0.16577865,,,,
537,8,58,royal,hotel,0,,2,0,,0.34354278,,,,
538,8,59,mend,hot,0,,2,0,,0.094790205,,,,
539,8,60,vine,navy,1,grpe,2,0,0.0,0.12478929,,,grape,0.0
540,9,1,bus,hurt,1,stop,1,0,,0.25217578,0.47448429465293884,0.5008571743965149,,0.0
541,9,2,croak,top,1,ribbit,1,0,1.0,-0.12875935,0.4487646818161011,-0.17197845876216888,ribbit,1.0
542,9,3,court,jail,0,,1,0,,0.566291,,,,
543,9,4,vivid,sit,0,,1,0,,0.13455118,,,,
544,9,5,year,minor,0,,1,1,,0.2496387,,,,
545,9,6,essay,glue,0,,1,0,,0.015665948,,,,
546,9,7,snow,road,0,,1,1,,0.44269753,,,,
547,9,8,bay,beach,1,area,1,0,,0.5876903,0.389376699924469,0.4149203300476074,,0.0
548,9,9,learn,find,0,,1,0,,0.62303567,,,,
549,9,10,just,need,0,,1,0,,0.6575736,,,,
550,9,11,tile,sand,1,floor,1,0,,0.39506063,0.6000743508338928,0.40949925780296326,,1.0
551,9,12,cabin,jelly,1,trip,1,0,,0.061660893,0.4069894552230835,0.12399093061685562,,1.0
552,9,13,many,all,0,,1,0,,0.7478515,,,,
553,9,14,sap,laugh,1,tree,1,0,1.0,0.08919973,0.39490416646003723,0.20374198257923126,tree,0.0
554,9,15,inch,cover,0,,1,0,,0.23288062,,,,
555,9,16,bike,paint,0,,1,0,,0.31452736,,,,
556,9,17,baby,toy,1,boy,1,0,0.0,0.5090242,0.6561261415481567,0.4661734998226166,crib,0.0
557,9,18,pious,add,1,pretencious,1,0,0.0,-0.005233292,0.2398233264684677,-0.20894350111484528,pretensious,0.0
558,9,19,write,step,0,,1,0,,0.36689934,,,,
559,9,20,fairy,paper,1,tale,1,0,,0.25410262,0.6474111676216125,0.2024112343788147,,0.0
560,9,21,think,know,1,contemplate,1,1,,0.88507104,0.3691568672657013,0.3738897144794464,,0.0
561,9,22,wart,news,0,,1,0,,-0.0072534606,,,,
562,9,23,mild,track,1,calm,1,0,0.0,0.10546857,0.4349508583545685,0.24201610684394836,kind,0.0
563,9,24,night,show,1,dark,1,0,,0.5008233,0.43016335368156433,0.2720453441143036,,0.0
564,9,25,best,great,1,friend,1,0,,0.70658535,0.3932064175605774,0.49034443497657776,,0.0
565,9,26,wrong,kill,1,right,1,0,,0.45672953,0.6842207908630371,0.36533552408218384,,1.0
566,9,27,jog,rent,0,,1,0,,0.08143854,,,,
567,9,28,acorn,minus,0,,1,0,,0.08931689,,,,
568,9,29,dent,fire,0,,1,0,,0.17562199,,,,
569,9,30,cent,art,1,dime,1,0,0.0,0.072835386,0.29390424489974976,0.13720162212848663,nickel,0.0
570,9,31,shiny,layer,1,shimmer,2,0,,0.2976558,0.5220504403114319,0.2913122773170471,,0.0
571,9,32,blues,music,1,music,2,0,0.0,0.5405771,0.5405771136283875,0.9999999403953552,sad,0.0
572,9,33,dip,bossy,1,down,2,0,,-0.013717066,0.3904576003551483,0.08354034274816513,,0.0
573,9,34,notes,stair,0,,2,0,,0.05721494,,,,
574,9,35,bun,lake,0,,2,0,,0.08999329,,,,
575,9,36,agony,hound,1,pain,2,0,1.0,0.2622713,0.6571341156959534,0.16755133867263794,pain,0.0
576,9,37,tug,vote,0,,2,0,,0.0065951585,,,,
577,9,38,wood,fear,1,cutter,2,1,0.0,0.18111432,0.35466715693473816,0.06737595796585083,fear,0.0
578,9,39,yearn,cards,0,,2,0,,0.06786431,,,,
579,9,40,pork,beef,0,,2,0,,0.84590256,,,,
580,9,41,prism,hurry,0,,2,0,,-0.036625378,,,,
581,9,42,tired,bored,0,,2,0,,0.7057688,,,,
582,9,43,yolk,money,1,egg,2,0,,0.015234128,0.7373756170272827,0.20157113671302795,,0.0
583,9,44,slurp,west,0,,2,0,,-0.084954344,,,,
584,9,45,rude,dish,0,,2,0,,0.18629928,,,,
585,9,46,doze,plus,1,down,2,0,0.0,0.020389317,0.22140246629714966,0.2924322783946991,sleep,0.0
586,9,47,heavy,duty,0,,2,1,,0.492564,,,,
587,9,48,seize,bee,1,capture,2,0,,0.08214486,0.4539859890937805,0.205871120095253,,0.0
588,9,49,town,god,1,house,2,0,0.0,0.2290586,0.5438342094421387,0.2646171450614929,god,0.0
589,9,50,last,day,0,,1,0,,0.6838184,,,,
590,9,51,force,happy,0,,2,0,,0.26116312,,,,
591,9,52,task,alone,1,force,2,1,1.0,0.3995754,0.46854719519615173,0.4013146460056305,force,0.0
592,9,53,scarf,silk,0,,2,0,,0.63188416,,,,
593,9,54,pack,full,0,,2,0,,0.40528598,,,,
594,9,55,going,there,1,somewhere,2,0,0.0,0.7492553,0.6613006591796875,0.6635681986808777,there,0.0
595,9,56,honor,month,0,,2,0,,0.26787153,,,,
596,9,57,gin,sharp,1,tonic,2,0,,0.16577865,0.48228177428245544,0.22179850935935974,,0.0
597,9,58,royal,hotel,1,family,2,1,0.0,0.34354278,0.3268648087978363,0.3293183445930481,hotel,0.0
598,9,59,mend,hot,1,sew,2,0,,0.094790205,0.44833996891975403,0.18340836465358734,,0.0
599,9,60,vine,navy,0,,2,0,,0.12478929,,,,
600,10,1,bus,hurt,0,,1,0,,0.25217578,,,,
601,10,2,croak,top,0,,1,0,,-0.12875935,,,,
602,10,3,court,jail,1,skin,1,1,0.0,0.566291,0.05198819190263748,0.10011058300733566,jail,0.0
603,10,4,vivid,sit,1,clear,1,0,1.0,0.13455118,0.44547200202941895,0.36179766058921814,clear,1.0
604,10,5,year,minor,1,day,1,0,1.0,0.2496387,0.653103768825531,0.21834275126457214,day,0.0
605,10,6,essay,glue,1,paper,1,1,0.0,0.015665948,0.5101640224456787,0.4562450051307678,glue,0.0
606,10,7,snow,road,1,rain,1,0,0.0,0.44269753,0.7017903327941895,0.41356056928634644,flake,0.0
607,10,8,bay,beach,0,,1,0,,0.5876903,,,,
608,10,9,learn,find,1,forget,1,0,0.0,0.62303567,0.5940746665000916,0.5992316007614136,hide,0.0
609,10,10,just,need,1,right,1,0,1.0,0.6575736,0.7102801203727722,0.6182871460914612,right,0.0
610,10,11,tile,sand,0,,1,0,,0.39506063,,,,
611,10,12,cabin,jelly,0,,1,0,,0.061660893,,,,
612,10,13,many,all,1,more,1,0,0.0,0.7478515,0.6775137186050415,0.6415688395500183,years,0.0
613,10,14,sap,laugh,0,,1,0,,0.08919973,,,,
614,10,15,inch,cover,1,foot,1,0,0.0,0.23288062,0.4194495975971222,0.2636122405529022,six,0.0
615,10,16,bike,paint,1,plane,1,0,0.0,0.31452736,0.26118412613868713,0.23398001492023468,rail,0.0
616,10,17,baby,toy,0,,1,0,,0.5090242,,,,
617,10,18,pious,add,0,,1,0,,-0.005233292,,,,
618,10,19,write,step,1,pencil,1,0,0.0,0.36689934,0.2595735788345337,0.1806451678276062,notes,0.0
619,10,20,fairy,paper,0,,1,0,,0.25410262,,,,
620,10,21,think,know,0,,1,0,,0.88507104,,,,
621,10,22,wart,news,1,tart,1,0,1.0,-0.0072534606,0.12132009863853455,0.014265025034546852,tart,0.0
622,10,23,mild,track,0,,1,0,,0.10546857,,,,
623,10,24,night,show,0,,1,0,,0.5008233,,,,
624,10,25,best,great,0,,1,0,,0.70658535,,,,
625,10,26,wrong,kill,0,,1,1,,0.45672953,,,,
626,10,27,jog,rent,1,run,1,1,0.0,0.08143854,0.37161627411842346,0.2131786048412323,gers,0.0
627,10,28,acorn,minus,1,tuna,1,0,0.0,0.08931689,0.2610678970813751,0.19248263537883759,learn,0.0
628,10,29,dent,fire,1,hole,1,0,0.0,0.17562199,0.2963050901889801,0.3053087592124939,face,0.0
629,10,30,cent,art,0,,1,0,,0.072835386,,,,
630,10,31,shiny,layer,0,,2,0,,0.2976558,,,,
631,10,32,blues,music,0,,2,0,,0.5405771,,,,
632,10,33,dip,bossy,0,,2,0,,-0.013717066,,,,
633,10,34,notes,stair,1,so,2,0,0.0,0.05721494,0.30929720401763916,0.14386722445487976,write,0.0
634,10,35,bun,lake,1,kate,2,0,1.0,0.08999329,0.17466697096824646,0.20273815095424652,kate,0.0
635,10,36,agony,hound,0,,2,0,,0.2622713,,,,
636,10,37,tug,vote,1,so,2,0,0.0,0.0065951585,0.16836950182914734,0.3745923340320587,of war,0.0
637,10,38,wood,fear,0,,2,0,,0.18111432,,,,
638,10,39,yearn,cards,1,her,2,0,0.0,0.06786431,0.21735192835330963,0.2015950232744217,bodu,0.0
639,10,40,pork,beef,1,so,2,0,0.0,0.84590256,0.26833295822143555,0.2534485459327698,chop,0.0
640,10,41,prism,hurry,0,,1,0,,-0.036625378,,,,
641,10,42,tired,bored,1,i,2,0,0.0,0.7057688,0.48235300183296204,0.5025990009307861,me,0.0
642,10,43,yolk,money,0,,2,0,,0.015234128,,,,
643,10,44,slurp,west,1,hot,2,0,0.0,-0.084954344,0.25462257862091064,0.27109473943710327,pee,0.0
644,10,45,rude,dish,1,am,2,0,0.0,0.18629928,0.2601580023765564,0.141885444521904,song,0.0
645,10,46,doze,plus,0,,2,0,,0.020389317,,,,
646,10,47,heavy,duty,1,tired,2,1,0.0,0.492564,0.4021439850330353,0.21504420042037964,duty,0.0
647,10,48,seize,bee,0,,2,1,,0.08214486,,,,
648,10,49,town,god,0,,2,0,,0.2290586,,,,
649,10,50,last,day,0,,2,1,,0.6838184,,,,
650,10,51,force,happy,1,is,2,0,0.0,0.26116312,0.3826710879802704,0.3885662853717804,field,0.0
651,10,52,task,alone,0,,2,0,,0.3995754,,,,
652,10,53,scarf,silk,1,am,2,0,0.0,0.63188416,0.1742325872182846,0.08397793769836426,cold,0.0
653,10,54,pack,full,1,body,2,0,0.0,0.40528598,0.2604336142539978,0.36823779344558716,packing,0.0
654,10,55,going,there,0,,2,0,,0.7492553,,,,
655,10,56,honor,month,1,sexy,2,0,0.0,0.26787153,0.1272982954978943,0.1617739498615265,royal,0.0
656,10,57,gin,sharp,0,,2,0,,0.16577865,,,,
657,10,58,royal,hotel,0,,2,0,,0.34354278,,,,
658,10,59,mend,hot,0,,2,0,,0.094790205,,,,
659,10,60,vine,navy,1,is,2,0,0.0,0.12478929,0.1664443016052246,0.12795810401439667,yard,0.0
660,11,1,bus,hurt,0,,1,1,,0.25217578,,,,
661,11,2,croak,top,0,,1,0,,-0.12875935,,,,
662,11,3,court,jail,1,room,1,1,0.0,0.566291,0.2993532419204712,0.2706809639930725,jail,0.0
663,11,4,vivid,sit,1,colors,1,0,0.0,0.13455118,0.5463746190071106,0.16249527037143707,color,0.0
664,11,5,year,minor,1,long,1,0,1.0,0.2496387,0.48211154341697693,0.23963937163352966,long,1.0
665,11,6,essay,glue,1,letter,1,0,1.0,0.015665948,0.3944106101989746,0.11777178198099136,letter,0.0
666,11,7,snow,road,1,tree,1,0,0.0,0.44269753,0.4463302791118622,0.3284122347831726,,0.0
667,11,8,bay,beach,0,,1,1,,0.5876903,,,,
668,11,9,learn,find,1,teach,1,0,0.0,0.62303567,0.8038404583930969,0.39762410521507263,write,0.0
669,11,10,just,need,1,lose,1,0,0.0,0.6575736,0.5463520884513855,0.5870251655578613,full,0.0
670,11,11,tile,sand,0,,1,1,,0.39506063,,,,
671,11,12,cabin,jelly,0,,1,1,,0.061660893,,,,
672,11,13,many,all,1,pairs,1,1,0.0,0.7478515,0.2978801131248474,0.271862268447876,all,0.0
673,11,14,sap,laugh,0,,1,0,,0.08919973,,,,
674,11,15,inch,cover,1,mouth,1,0,0.0,0.23288062,0.21525520086288452,0.20370203256607056,,0.0
675,11,16,bike,paint,1,lock,1,1,0.0,0.31452736,0.26929688453674316,0.27193307876586914,paint,0.0
676,11,17,baby,toy,0,,1,0,,0.5090242,,,,
677,11,18,pious,add,0,,1,1,,-0.005233292,,,,
678,11,19,write,step,1,read,1,0,1.0,0.36689934,0.7355151176452637,0.33789193630218506,read,1.0
679,11,20,fairy,paper,0,,1,0,,0.25410262,,,,
680,11,21,think,know,0,,1,0,,0.88507104,,,,
681,11,22,wart,news,1,face,1,0,1.0,-0.0072534606,0.21962206065654755,0.2448212057352066,face,0.0
682,11,23,mild,track,0,,1,0,,0.10546857,,,,
683,11,24,night,show,0,,1,0,,0.5008233,,,,
684,11,25,best,great,0,,1,0,,0.70658535,,,,
685,11,26,wrong,kill,0,,1,0,,0.45672953,,,,
686,11,27,jog,rent,1,run,1,0,1.0,0.08143854,0.37161627411842346,0.2131786048412323,run,1.0
687,11,28,acorn,minus,1,tree,1,0,0.0,0.08931689,0.3326152563095093,0.14547696709632874,,1.0
688,11,29,dent,fire,1,car,1,0,1.0,0.17562199,0.2894364297389984,0.35014569759368896,car,0.0
689,11,30,cent,art,0,,1,0,,0.072835386,,,,
690,11,31,shiny,layer,0,,2,0,,0.2976558,,,,
691,11,32,blues,music,0,,2,1,,0.5405771,,,,
692,11,33,dip,bossy,0,,2,0,,-0.013717066,,,,
693,11,34,notes,stair,1,paper,2,0,0.0,0.05721494,0.36629313230514526,0.11687684804201126,write,0.0
694,11,35,bun,lake,1,bread,2,0,1.0,0.08999329,0.5516564249992371,0.20594047009944916,bread,0.0
695,11,36,agony,hound,0,,2,0,,0.2622713,,,,
696,11,37,tug,vote,1,war,2,0,0.0,0.0065951585,0.1973920464515686,0.3048691153526306,,0.0
697,11,38,wood,fear,0,,2,0,,0.18111432,,,,
698,11,39,yearn,cards,1,yarn,2,0,1.0,0.06786431,0.1463186889886856,0.10489638894796371,yarn,0.0
699,11,40,pork,beef,1,dish,2,1,0.0,0.84590256,0.5725782513618469,0.5249531865119934,beef,0.0
700,11,41,prism,hurry,1,cube,2,0,0.0,-0.036625378,0.36723241209983826,0.15961794555187225,light,0.0
701,11,42,tired,bored,1,sleep,2,1,0.0,0.7057688,0.5739721059799194,0.42447733879089355,bored,0.0
702,11,43,yolk,money,0,,2,0,,0.015234128,,,,
703,11,44,slurp,west,1,juice,2,0,1.0,-0.084954344,0.36937180161476135,0.10139124095439911,juice,0.0
704,11,45,rude,dish,0,,1,0,,0.18629928,,,,
705,11,46,doze,plus,0,,2,0,,0.020389317,,,,
706,11,47,heavy,duty,1,weight,2,1,1.0,0.492564,0.46201416850090027,0.27246010303497314,weight,0.0
707,11,48,seize,bee,0,,2,0,,0.08214486,,,,
708,11,49,town,god,0,,2,0,,0.2290586,,,,
709,11,50,last,day,0,,2,0,,0.6838184,,,,
710,11,51,force,happy,1,time,2,0,0.0,0.26116312,0.40083548426628113,0.5895360112190247,stop,0.0
711,11,52,task,alone,0,,2,0,,0.3995754,,,,
712,11,53,scarf,silk,1,weather,2,0,1.0,0.63188416,0.19771380722522736,0.12032891064882278,weather,0.0
713,11,54,pack,full,1,cold,2,1,0.0,0.40528598,0.34645605087280273,0.31600943207740784,full,0.0
714,11,55,going,there,0,,2,1,,0.7492553,,,,
715,11,56,honor,month,1,code,2,0,0.0,0.26787153,0.15854446589946747,0.1581813544034958,,0.0
716,11,57,gin,sharp,0,,2,0,,0.16577865,,,,
717,11,58,royal,hotel,0,,2,0,,0.34354278,,,,
718,11,59,mend,hot,0,,2,0,,0.094790205,,,,
719,11,60,vine,navy,1,wood,2,0,1.0,0.12478929,0.3806052505970001,0.21444548666477203,wood,0.0
720,12,1,bus,hurt,1,stop,1,1,,0.25217578,0.47448429465293884,0.5008571743965149,,0.0
721,12,2,croak,top,1,frog,1,0,1.0,-0.12875935,0.32010501623153687,0.18999415636062622,frog,1.0
722,12,3,court,jail,0,,1,1,,0.566291,,,,
723,12,4,vivid,sit,0,,1,0,,0.13455118,,,,
724,12,5,year,minor,0,,1,1,,0.2496387,,,,
725,12,6,essay,glue,0,,1,1,,0.015665948,,,,
726,12,7,snow,road,0,,1,0,,0.44269753,,,,
727,12,8,bay,beach,1,area,1,1,,0.5876903,0.389376699924469,0.4149203300476074,,0.0
728,12,9,learn,find,0,,1,0,,0.62303567,,,,
729,12,10,just,need,0,,1,0,,0.6575736,,,,
730,12,11,tile,sand,1,pattern,1,1,,0.39506063,0.358417272567749,0.24967141449451447,,0.0
731,12,12,cabin,jelly,1,wood,1,0,,0.061660893,0.4304937422275543,0.21768781542778015,,1.0
732,12,13,many,all,0,,1,1,,0.7478515,,,,
733,12,14,sap,laugh,1,tree,1,0,1.0,0.08919973,0.39490416646003723,0.20374198257923126,tree,0.0
734,12,15,inch,cover,0,,1,1,,0.23288062,,,,
735,12,16,bike,paint,0,,1,0,,0.31452736,,,,
736,12,17,baby,toy,1,shower,1,0,0.0,0.5090242,0.4507981538772583,0.33240145444869995,sleep,0.0
737,12,18,pious,add,1,humble,1,1,0.0,-0.005233292,0.5425111651420593,0.1953030228614807,add,0.0
738,12,19,write,step,0,,1,0,,0.36689934,,,,
739,12,20,fairy,paper,1,tail,1,0,,0.25410262,0.31901729106903076,0.16148923337459564,,0.0
740,12,21,think,know,1,cell,1,0,,0.88507104,0.1509239375591278,0.19304457306861877,,0.0
741,12,22,wart,news,0,,1,0,,-0.0072534606,,,,
742,12,23,mild,track,1,spicy,1,0,1.0,0.10546857,0.5129002928733826,0.06637987494468689,spicy,0.0
743,12,24,night,show,1,good,1,0,,0.5008233,0.4425398111343384,0.4236527979373932,,0.0
744,12,25,best,great,1,friend,1,1,,0.70658535,0.3932064175605774,0.49034443497657776,,0.0
745,12,26,wrong,kill,1,doing,1,0,,0.45672953,0.6244425773620605,0.4039323329925537,,1.0
746,12,27,jog,rent,0,,1,0,,0.08143854,,,,
747,12,28,acorn,minus,0,,1,0,,0.08931689,,,,
748,12,29,dent,fire,0,,1,1,,0.17562199,,,,
749,12,30,cent,art,1,coin,1,1,0.0,0.072835386,0.26607394218444824,0.2697625160217285,art,0.0
750,12,31,shiny,layer,1,coin,2,0,,0.2976558,0.32770806550979614,0.1309829205274582,,0.0
751,12,32,blues,music,1,jazz,2,0,0.0,0.5405771,0.7334731817245483,0.7048622369766235,navy,0.0
752,12,33,dip,bossy,0,,1,0,,-0.013717066,,,,
753,12,34,notes,stair,0,,2,0,,0.05721494,,,,
754,12,35,bun,lake,0,,2,1,,0.08999329,,,,
755,12,36,agony,hound,1,pain,2,0,1.0,0.2622713,0.6571341156959534,0.16755133867263794,pain,0.0
756,12,37,tug,vote,0,,2,0,,0.0065951585,,,,
757,12,38,wood,fear,1,cabin,2,0,0.0,0.18111432,0.4304937422275543,0.14851468801498413,tree,0.0
758,12,39,yearn,cards,0,,2,0,,0.06786431,,,,
759,12,40,pork,beef,0,,2,1,,0.84590256,,,,
760,12,41,prism,hurry,0,,2,0,,-0.036625378,,,,
761,12,42,tired,bored,0,,2,1,,0.7057688,,,,
762,12,43,yolk,money,1,egg,2,1,,0.015234128,0.7373756170272827,0.20157113671302795,,0.0
763,12,44,slurp,west,0,,2,0,,-0.084954344,,,,
764,12,45,rude,dish,0,,2,1,,0.18629928,,,,
765,12,46,doze,plus,1,bull,2,0,0.0,0.020389317,0.13376116752624512,0.14920739829540253,sleep,0.0
766,12,47,heavy,duty,0,,2,1,,0.492564,,,,
767,12,48,seize,bee,1,take,2,0,,0.08214486,0.4597056210041046,0.2240528017282486,,0.0
768,12,49,town,god,1,city,2,0,1.0,0.2290586,0.7711463570594788,0.28005439043045044,city,0.0
769,12,50,last,day,1,resort,2,0,0.0,0.6838184,0.2492906153202057,0.28012487292289734,one,0.0
770,12,51,force,happy,0,,2,1,,0.26116312,,,,
771,12,52,task,alone,1,face,2,0,0.0,0.3995754,0.29000917077064514,0.44996461272239685,duty,0.0
772,12,53,scarf,silk,0,,2,1,,0.63188416,,,,
773,12,54,pack,full,0,,2,1,,0.40528598,,,,
774,12,55,going,there,1,front,2,1,0.0,0.7492553,0.4315241277217865,0.4490909278392792,there,0.0
775,12,56,honor,month,0,,2,1,,0.26787153,,,,
776,12,57,gin,sharp,1,alohol,2,1,,0.16577865,,,,0.0
777,12,58,royal,hotel,1,blue,2,1,0.0,0.34354278,0.4079631268978119,0.2045408934354782,hotel,0.0
778,12,59,mend,hot,1,pick,2,1,,0.094790205,0.2035611867904663,0.3055054843425751,,0.0
779,12,60,vine,navy,0,,2,1,,0.12478929,,,,
780,13,1,bus,hurt,1,school,1,0,,0.25217578,0.39226841926574707,0.30966833233833313,,1.0
781,13,2,croak,top,1,frog,1,0,1.0,-0.12875935,0.32010501623153687,0.18999415636062622,frog,0.0
782,13,3,court,jail,0,,1,0,,0.566291,,,,
783,13,4,vivid,sit,0,,1,0,,0.13455118,,,,
784,13,5,year,minor,0,,1,0,,0.2496387,,,,
785,13,6,essay,glue,0,,1,0,,0.015665948,,,,
786,13,7,snow,road,0,,1,0,,0.44269753,,,,
787,13,8,bay,beach,1,port,1,0,,0.5876903,0.46376121044158936,0.31030896306037903,,1.0
788,13,9,learn,find,0,,1,0,,0.62303567,,,,
789,13,10,just,need,0,,1,1,,0.6575736,,,,
790,13,11,tile,sand,1,brick,1,0,,0.39506063,0.6303163766860962,0.4166669249534607,,1.0
791,13,12,cabin,jelly,1,house,1,0,,0.061660893,0.5097253322601318,0.1789414882659912,,0.0
792,13,13,many,all,0,,1,0,,0.7478515,,,,
793,13,14,sap,laugh,1,tree,1,0,0.0,0.08919973,0.39490416646003723,0.20374198257923126,tend,0.0
794,13,15,inch,cover,0,,1,0,,0.23288062,,,,
795,13,16,bike,paint,0,,1,1,,0.31452736,,,,
796,13,17,baby,toy,1,infant,1,1,0.0,0.5090242,0.7381132245063782,0.38717120885849,toy,0.0
797,13,18,pious,add,1,stoic,1,1,0.0,-0.005233292,0.4717799127101898,-0.04463271051645279,add,0.0
798,13,19,write,step,0,,1,0,,0.36689934,,,,
799,13,20,fairy,paper,1,magic,1,0,,0.25410262,0.5958718657493591,0.20595930516719818,,1.0
800,13,21,think,know,1,mind,1,0,,0.88507104,0.6759516596794128,0.7001698613166809,,1.0
801,13,22,wart,news,0,,1,0,,-0.0072534606,,,,
802,13,23,mild,track,1,medium,1,0,0.0,0.10546857,0.3322071135044098,0.14710037410259247,sauce,1.0
803,13,24,night,show,1,sleep,1,0,,0.5008233,0.5427036881446838,0.2546432614326477,,1.0
804,13,25,best,great,1,worst,1,0,,0.70658535,0.5543056726455688,0.419986754655838,,0.0
805,13,26,wrong,kill,1,incorrect,1,1,,0.45672953,0.6661282777786255,0.139992818236351,,0.0
806,13,27,jog,rent,0,,1,1,,0.08143854,,,,
807,13,28,acorn,minus,0,,1,0,,0.08931689,,,,
808,13,29,dent,fire,0,,1,0,,0.17562199,,,,
809,13,30,cent,art,1,coin,1,0,0.0,0.072835386,0.26607394218444824,0.2697625160217285,tend,0.0
810,13,31,shiny,layer,1,oil,2,1,,0.2976558,0.16798411309719086,0.2298947125673294,,0.0
811,13,32,blues,music,1,clues,2,1,0.0,0.5405771,0.12400273978710175,0.1433865875005722,music,0.0
812,13,33,dip,bossy,1,chip,2,0,,-0.013717066,0.4009917676448822,-0.020937418565154076,,0.0
813,13,34,notes,stair,0,,2,0,,0.05721494,,,,
814,13,35,bun,lake,0,,2,0,,0.08999329,,,,
815,13,36,agony,hound,1,pain,2,0,1.0,0.2622713,0.6571341156959534,0.16755133867263794,pain,0.0
816,13,37,tug,vote,0,,2,0,,0.0065951585,,,,
817,13,38,wood,fear,1,bark,2,0,1.0,0.18111432,0.5010194182395935,0.23181377351284027,bark,0.0
818,13,39,yearn,cards,0,,2,0,,0.06786431,,,,
819,13,40,pork,beef,0,,2,1,,0.84590256,,,,
820,13,41,prism,hurry,0,,2,0,,-0.036625378,,,,
821,13,42,tired,bored,0,,2,1,,0.7057688,,,,
822,13,43,yolk,money,1,egg,2,1,,0.015234128,0.7373756170272827,0.20157113671302795,,0.0
823,13,44,slurp,west,0,,2,0,,-0.084954344,,,,
824,13,45,rude,dish,0,,2,1,,0.18629928,,,,
825,13,46,doze,plus,1,sleep,2,0,0.0,0.020389317,0.5591707825660706,0.2367756962776184,off,0.0
826,13,47,heavy,duty,0,,2,1,,0.492564,,,,
827,13,48,seize,bee,1,end,2,0,,0.08214486,0.2337956726551056,0.16593827307224274,,0.0
828,13,49,town,god,0,,1,0,,0.2290586,,,,
829,13,50,last,day,1,time,2,1,0.0,0.6838184,0.6481026411056519,0.730789303779602,day,0.0
830,13,51,force,happy,0,,2,0,,0.26116312,,,,
831,13,52,task,alone,1,chore,2,1,0.0,0.3995754,0.566070020198822,0.29640036821365356,alone,0.0
832,13,53,scarf,silk,0,,2,1,,0.63188416,,,,
833,13,54,pack,full,1,light,2,0,1.0,0.40528598,0.26751282811164856,0.36695271730422974,light,0.0
834,13,55,going,there,1,out,2,0,1.0,0.7492553,0.7576860189437866,0.6990918517112732,out,0.0
835,13,56,honor,month,0,,2,0,,0.26787153,,,,
836,13,57,gin,sharp,1,juice,2,1,,0.16577865,0.5396376252174377,0.2494838982820511,,0.0
837,13,58,royal,hotel,1,crown,2,1,0.0,0.34354278,0.5741106867790222,0.18478403985500336,hotel,0.0
838,13,59,mend,hot,1,fix,2,0,,0.094790205,0.4969513416290283,0.24390219151973724,,0.0
839,13,60,vine,navy,0,,2,0,,0.12478929,,,,
840,14,1,bus,hurt,1,school,1,1,,0.25217578,0.39226841926574707,0.30966833233833313,,0.0
841,14,2,croak,top,1,frog,1,0,1.0,-0.12875935,0.32010501623153687,0.18999415636062622,frog,0.0
842,14,3,court,jail,0,,1,0,,0.566291,,,,
843,14,4,vivid,sit,0,,1,0,,0.13455118,,,,
844,14,5,year,minor,0,,1,0,,0.2496387,,,,
845,14,6,essay,glue,0,,1,0,,0.015665948,,,,
846,14,7,snow,road,0,,1,0,,0.44269753,,,,
847,14,8,bay,beach,1,area,1,1,,0.5876903,0.389376699924469,0.4149203300476074,,0.0
848,14,9,learn,find,0,,1,0,,0.62303567,,,,
